时间戳,秒数(s),下身最大压强(N/cm²),下身最大压强坐标,下身平均压强(N/cm²),下身受力面积(cm²),下身压强数据(N/cm²),下身点数,下身压力总和(N),下身对称系数,下身平均梯度（N/cm³）,下身最大梯度（N/cm³）,上身最大压强(N/cm²),上身最大压强坐标,上身平均压强(N/cm²),上身受力面积(cm²),上身压强数据(N/cm²),上身点数,上身压力总和(N),上身对称系数,上身平均梯度（N/cm³）,上身最大梯度（N/cm³）,上身框选1最大压强(N/cm²),上身框选1最大压强坐标,上身框选1平均压强(N/cm²),上身框选1受力面积(cm²),上身框选1压强数据(N/cm²),上身框选1点数,上身框选1压力总和(N),上身框选1对称系数,上身框选1平均梯度（N/cm³）,上身框选1最大梯度（N/cm³）,上身框选2最大压强(N/cm²),上身框选2最大压强坐标,上身框选2平均压强(N/cm²),上身框选2受力面积(cm²),上身框选2压强数据(N/cm²),上身框选2点数,上身框选2压力总和(N),上身框选2对称系数,上身框选2平均梯度（N/cm³）,上身框选2最大梯度（N/cm³）,右臂最大压强(N/cm²),右臂最大压强坐标,右臂平均压强(N/cm²),右臂受力面积(cm²),右臂压强数据(N/cm²),右臂点数,右臂压力总和(N),右臂平均梯度（N/cm³）,右臂最大梯度（N/cm³）,框选坐标
1787034574272,0.000,0.17,"(10, 0)",0.09,596.875,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.05,0.05,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0.07,0.07,0.06,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.09,0.08,0.07,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.11,0.1,0.09,0.08,0.07,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0.11,0.1,0.09,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0.12,0.11,0.1,0.08,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.14,0.14,0.12,0.11,0.09,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.15,0.15,0.14,0.12,0.1,0.08,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.16,0.16,0.15,0.14,0.12,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0.15,0.15,0.14,0.12,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.14,0.14,0.12,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0.12,0.12,0.12,0.1,0.09,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.09,0.08,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.08,0.08,0.08,0.08,0.07,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.06,0.06,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.07,0.06,0.06,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0.07,0.07,0.07,0.06,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.06,0.06,0.06,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.05,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.06,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.09,0.08,0.06,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.13,0.12,0.1,0.09,0.07,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.14,0.14,0.12,0.11,0.09,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0.16,0.15,0.13,0.11,0.09,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0.16,0.15,0.15,0.13,0.11,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0.16,0.16,0.16,0.14,0.12,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,0.15,0.15,0.15,0.13,0.12,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.13,0.13,0.14,0.14,0.13,0.11,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.11,0.11,0.12,0.11,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.08,0.08,0.09,0.1,0.09,0.08,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.08,0.09,0.09,0.09,0.08,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.08,0.08,0.09,0.08,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.11,0.11,0.11,0.1,0.09,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0.13,0.13,0.13,0.12,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.13,0.11,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.17,0.17,0.16,0.16,0.14,0.12,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,0.15,0.14,0.14,0.13,0.11,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0.12,0.13,0.13,0.12,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.1,0.1,0.1,0.1,0.09,0.08,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.08,0.08,0.08,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0.07,0.07,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.06,0.06,0.05,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.06,0.06,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.06,0.06,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0.06,0.06,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0.07,0.06,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0.07,0.06,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",382,54.5,0.00%,0.0177,0.0482,0.18,"(12, 0)",0.07,1079.6875,"[0,0,0,0.12,0.12,0.12,0.1,0.08,0.06,0.05,0.04,0,0,0,0,0,0,0.04,0.06,0.08,0.08,0,0,0,0,0,0,0.1,0.1,0.1,0.08,0.06,0.05,0,0,0,0,0,0,0,0,0,0.06,0.08,0.08,0,0,0,0,0,0,0.08,0.08,0.08,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0.06,0.08,0.08,0,0,0,0,0,0,0.07,0.07,0.07,0.05,0,0,0,0,0,0,0,0,0,0,0,0.05,0.08,0.08,0,0,0,0,0,0,0.06,0.06,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0.05,0.07,0.07,0,0,0,0,0,0,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.07,0.07,0,0,0,0,0,0,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0.06,0,0,0,0,0,0,0.05,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0.06,0,0,0,0,0,0,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0,0,0,0,0.04,0.05,0.06,0.06,0,0,0,0,0,0,0.05,0.05,0.05,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0,0,0,0.16,0.14,0.11,0.09,0.07,0.06,0.05,0.05,0.05,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.07,0.07,0.17,0.15,0.12,0.1,0.08,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.18,0.16,0.13,0.11,0.08,0.07,0.05,0.04,0,0,0,0.04,0.04,0.05,0.05,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.05,0.05,0.15,0.14,0.13,0.11,0.08,0.07,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.05,0.05,0.04,0,0,0.13,0.12,0.12,0.1,0.09,0.08,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0,0.11,0.11,0.11,0.1,0.09,0.08,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.05,0.05,0.05,0.05,0.04,0,0,0,0,0,0,0.08,0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.07,0.06,0.06,0.05,0.05,0.05,0,0,0,0,0,0,0,0.07,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.07,0.07,0.06,0.06,0.05,0.05,0.04,0,0,0,0,0,0,0.06,0.06,0.07,0.07,0.08,0.08,0.09,0.09,0.1,0.09,0.08,0.08,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0,0,0,0,0,0.04,0.05,0.05,0.06,0.06,0.07,0.08,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.04,0,0,0,0,0,0.04,0.05,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0,0,0,0,0,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.06,0.07,0.07,0.07,0.08,0.07,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.06,0.07,0.08,0.08,0.09,0.09,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.06,0.07,0.08,0.09,0.09,0.09,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0.07,0.08,0.09,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.06,0.07,0.08,0.1,0.11,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.07,0.09,0.1,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0.08,0.09,0.11,0.13,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0.08,0.1,0.12,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0.08,0.1,0.12,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.07,0.08,0.1,0.12,0.13,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0.08,0.1,0.11,0.13,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.06,0.07,0.09,0.11,0.13,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.07,0.09,0.1,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.06,0.08,0.1,0.11,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.04,0,0,0.04,0.05,0.07,0.08,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.06,0.06,0.05,0.05,0,0,0,0.05,0.06,0.07,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.06,0.06,0.06,0.05,0.05,0.04,0.04,0.05,0.05,0.06,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.06,0.07,0.07,0.07,0.06,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.07,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0.06,0.07,0.07,0.08,0.08,0.09,0.09,0.09,0.08,0.07,0.06,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.06,0.06,0.07,0.08,0.09,0.09,0.1,0.09,0.08,0.07,0.06,0.05,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.06,0.07,0.08,0.08,0.11,0.1,0.1,0.09,0.07,0.07,0.06,0.05,0.05,0.04,0,0,0,0,0,0,0,0,0,0.04,0.05,0.06,0.08,0.08,0.12,0.12,0.12,0.1,0.09,0.08,0.07,0.06,0.06,0.05,0.04,0,0,0,0,0,0,0,0,0,0.04,0.06,0.07,0.07,0.13,0.13,0.13,0.12,0.11,0.09,0.08,0.08,0.07,0.06,0.06,0.05,0,0,0,0,0,0,0,0,0,0.05,0.07,0.07,0.13,0.14,0.15,0.14,0.13,0.11,0.09,0.09,0.08,0.08,0.07,0.06,0.04,0,0,0,0,0,0,0,0,0.05,0.07,0.07,0.14,0.15,0.16,0.15,0.14,0.13,0.11,0.1,0.1,0.09,0.08,0.07,0.05,0.04,0,0,0,0,0,0,0,0.04,0.06,0.06,0.14,0.16,0.17,0.16,0.16,0.14,0.13,0.12,0.11,0.1,0.1,0.08,0.06,0.05,0,0,0,0,0,0,0,0,0.05,0.05,0.14,0.16,0.17,0.16,0.16,0.14,0.13,0.12,0.11,0.1,0.1,0.08,0.06,0.05,0,0,0,0,0,0,0,0,0.05,0.05]",691,82.3,39.49%,0.0129,0.0632,0.09,"(14, 4)",0.08,28.125,"[0.09,0.08,0.06,0.09,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.06,0.07,0.08]",18,1.8,94.91%,0.0078,0.0126,0.04,"(38, 10)",0.04,3.125,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04]",2,0.2,0.00%,0.0228,0.0256,0.00,,0.00,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0.0000,0.0000,"(14, 4) (14, 6) (19, 6) (19, 4)；(30, 5) (30, 10) (39, 10) (39, 5)"
