时间戳,秒数(s),下身最大压强(N/cm²),下身最大压强坐标,下身平均压强(N/cm²),下身受力面积(cm²),下身压强数据(N/cm²),下身点数,下身压力总和(N),下身对称系数,下身平均梯度（N/cm³）,下身最大梯度（N/cm³）,上身最大压强(N/cm²),上身最大压强坐标,上身平均压强(N/cm²),上身受力面积(cm²),上身压强数据(N/cm²),上身点数,上身压力总和(N),上身对称系数,上身平均梯度（N/cm³）,上身最大梯度（N/cm³）,上身框选1最大压强(N/cm²),上身框选1最大压强坐标,上身框选1平均压强(N/cm²),上身框选1受力面积(cm²),上身框选1压强数据(N/cm²),上身框选1点数,上身框选1压力总和(N),上身框选1对称系数,上身框选1平均梯度（N/cm³）,上身框选1最大梯度（N/cm³）,上身框选2最大压强(N/cm²),上身框选2最大压强坐标,上身框选2平均压强(N/cm²),上身框选2受力面积(cm²),上身框选2压强数据(N/cm²),上身框选2点数,上身框选2压力总和(N),上身框选2对称系数,上身框选2平均梯度（N/cm³）,上身框选2最大梯度（N/cm³）,上身框选3最大压强(N/cm²),上身框选3最大压强坐标,上身框选3平均压强(N/cm²),上身框选3受力面积(cm²),上身框选3压强数据(N/cm²),上身框选3点数,上身框选3压力总和(N),上身框选3对称系数,上身框选3平均梯度（N/cm³）,上身框选3最大梯度（N/cm³）,上身框选4最大压强(N/cm²),上身框选4最大压强坐标,上身框选4平均压强(N/cm²),上身框选4受力面积(cm²),上身框选4压强数据(N/cm²),上身框选4点数,上身框选4压力总和(N),上身框选4对称系数,上身框选4平均梯度（N/cm³）,上身框选4最大梯度（N/cm³）,上身框选5最大压强(N/cm²),上身框选5最大压强坐标,上身框选5平均压强(N/cm²),上身框选5受力面积(cm²),上身框选5压强数据(N/cm²),上身框选5点数,上身框选5压力总和(N),上身框选5对称系数,上身框选5平均梯度（N/cm³）,上身框选5最大梯度（N/cm³）,上身框选6最大压强(N/cm²),上身框选6最大压强坐标,上身框选6平均压强(N/cm²),上身框选6受力面积(cm²),上身框选6压强数据(N/cm²),上身框选6点数,上身框选6压力总和(N),上身框选6对称系数,上身框选6平均梯度（N/cm³）,上身框选6最大梯度（N/cm³）,右臂最大压强(N/cm²),右臂最大压强坐标,右臂平均压强(N/cm²),右臂受力面积(cm²),右臂压强数据(N/cm²),右臂点数,右臂压力总和(N),右臂平均梯度（N/cm³）,右臂最大梯度（N/cm³）,框选坐标(JSON)
1787048390581,0.000,0.06,"(22, 4)",0.04,189.0625,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.04,0.04,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.05,0.05,0.04,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.05,0.05,0.05,0.05,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.05,0.05,0.06,0.05,0.04,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.05,0.05,0.05,0.05,0.04,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.05,0.05,0.04,0.04,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.04,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",121,10.0,0.00%,0.0093,0.0226,0.24,"(0, 5)",0.09,1128.125,"[0,0,0,0.2,0.22,0.24,0.22,0.2,0.19,0.18,0.18,0.18,0.16,0.15,0.12,0.08,0.08,0.07,0.1,0.12,0.12,0,0,0,0,0,0,0.19,0.21,0.23,0.21,0.2,0.18,0.16,0.15,0.15,0.13,0.12,0.09,0.07,0.07,0.07,0.09,0.11,0.11,0,0,0,0,0,0,0.18,0.2,0.22,0.21,0.19,0.16,0.14,0.12,0.11,0.1,0.09,0.07,0.05,0.05,0.06,0.08,0.11,0.11,0,0,0,0,0,0,0.15,0.18,0.2,0.19,0.17,0.14,0.12,0.1,0.09,0.07,0.06,0.05,0,0.04,0.05,0.07,0.09,0.09,0,0,0,0,0,0,0.13,0.15,0.18,0.16,0.15,0.12,0.09,0.08,0.06,0.05,0.04,0,0,0,0,0.06,0.07,0.07,0,0,0,0,0,0,0.12,0.14,0.15,0.14,0.13,0.11,0.08,0.07,0.05,0.04,0,0,0,0,0,0.05,0.07,0.07,0,0,0,0,0,0,0.1,0.12,0.13,0.12,0.11,0.09,0.07,0.05,0.04,0,0,0,0,0,0,0.05,0.06,0.06,0,0,0,0,0,0,0.1,0.12,0.13,0.12,0.11,0.09,0.07,0.06,0.04,0.04,0,0,0,0,0.04,0.06,0.07,0.07,0,0,0,0,0,0,0.1,0.12,0.13,0.12,0.11,0.09,0.07,0.06,0.05,0.05,0.04,0.05,0.05,0.05,0.06,0.07,0.08,0.08,0,0,0,0,0,0,0.1,0.11,0.12,0.11,0.1,0.09,0.07,0.06,0.05,0.06,0.06,0.06,0.07,0.07,0.08,0.08,0.09,0.09,0,0,0,0.09,0.09,0.08,0.08,0.07,0.08,0.09,0.1,0.1,0.1,0.09,0.08,0.07,0.06,0.06,0.07,0.07,0.08,0.09,0.09,0.1,0.1,0.1,0.1,0.12,0.11,0.1,0.09,0.08,0.08,0.08,0.08,0.09,0.09,0.08,0.08,0.07,0.06,0.06,0.07,0.08,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.15,0.14,0.13,0.11,0.09,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.07,0.08,0.09,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.15,0.14,0.13,0.12,0.1,0.09,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.08,0.09,0.1,0.11,0.1,0.1,0.09,0.09,0.09,0.14,0.14,0.14,0.12,0.11,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.1,0.1,0.1,0.09,0.08,0.07,0.07,0.13,0.13,0.13,0.12,0.11,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.1,0.1,0.09,0.08,0.07,0.06,0.06,0.11,0.11,0.12,0.11,0.11,0.1,0.1,0.1,0.11,0.1,0.1,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.08,0.07,0.06,0.05,0.05,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.1,0.1,0.09,0.09,0.09,0.09,0.1,0.1,0.1,0.09,0.08,0.07,0.05,0.05,0.08,0.08,0.09,0.09,0.09,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.09,0.09,0.09,0.09,0.1,0.1,0.1,0.09,0.09,0.07,0.05,0.05,0.06,0.07,0.08,0.08,0.08,0.09,0.09,0.1,0.11,0.1,0.1,0.09,0.08,0.08,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0.08,0.07,0.07,0.05,0.06,0.06,0.06,0.07,0.07,0.08,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.09,0.1,0.1,0.11,0.11,0.1,0.09,0.08,0.08,0,0.04,0.05,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.07,0.07,0.08,0.09,0.1,0.11,0.1,0.1,0.09,0.09,0.09,0,0,0,0,0,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.07,0.09,0.1,0.1,0.1,0.11,0.1,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.06,0.07,0.08,0.09,0.1,0.1,0.1,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.06,0.07,0.08,0.09,0.09,0.09,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.06,0.07,0.08,0.08,0.09,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.05,0.06,0.07,0.08,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.06,0.08,0.09,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0.08,0.1,0.11,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.07,0.08,0.1,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.07,0.09,0.11,0.13,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.07,0.09,0.11,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.07,0.09,0.1,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.07,0.08,0.1,0.11,0.11,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.06,0.08,0.09,0.11,0.11,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.07,0.08,0.1,0.1,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.07,0.08,0.08,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.07,0.07,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.06,0.05,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0.06,0.07,0.07,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0.08,0.08,0.08,0.07,0.06,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0.07,0.09,0.09,0.09,0.08,0.07,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.07,0.08,0.1,0.1,0.1,0.09,0.09,0.08,0.06,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.06,0.08,0.09,0.09,0.1,0.1,0.1,0.09,0.08,0.07,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.06,0.07,0.08,0.08,0.11,0.11,0.12,0.11,0.09,0.08,0.06,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.06,0.07,0.07,0.12,0.13,0.13,0.12,0.11,0.09,0.08,0.07,0.05,0.05,0.04,0,0,0,0,0,0,0,0,0,0.05,0.06,0.07,0.07,0.12,0.13,0.14,0.13,0.12,0.1,0.08,0.07,0.06,0.05,0.05,0.04,0,0,0,0,0,0,0,0,0.04,0.05,0.06,0.06,0.13,0.14,0.15,0.14,0.13,0.11,0.09,0.08,0.07,0.06,0.05,0.04,0,0,0,0,0,0,0,0,0,0.05,0.06,0.06,0.13,0.14,0.15,0.14,0.13,0.11,0.09,0.08,0.07,0.06,0.05,0.04,0,0,0,0,0,0,0,0,0,0.05,0.06,0.06]",722,99.2,52.84%,0.0138,0.0844,0.14,"(5, 6)",0.08,46.875,"[0.14,0.13,0.11,0.08,0.07,0.05,0.12,0.11,0.09,0.07,0.05,0.04,0.12,0.11,0.09,0.07,0.06,0.04,0.12,0.11,0.09,0.07,0.06,0.05,0.11,0.1,0.09,0.07,0.06,0.05]",30,4.1,70.40%,0.0139,0.0233,0.12,"(16, 2)",0.10,31.25,"[0.11,0.12,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.08,0.09,0.09,0.09,0.1,0.07,0.08,0.08,0.08,0.09]",20,3.1,96.73%,0.0093,0.0126,0.10,"(17, 11)",0.09,25,"[0.09,0.09,0.09,0.08,0.1,0.09,0.09,0.09,0.1,0.09,0.09,0.09,0.09,0.08,0.08,0.08]",16,1.7,97.18%,0.0051,0.0113,0.00,,0.00,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0.00%,0.0000,0.0000,0.00,,0.00,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0.00%,0.0000,0.0000,0.08,"(49, 5)",0.05,14.0625,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,0,0,0,0,0,0,0,0.07,0.05,0.04,0,0,0,0,0,0,0.08,0.06,0.05,0.04,0,0,0,0,0]",9,0.9,0.00%,0.0212,0.0291,0.00,,0.00,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0.0000,0.0000,"{""endi-jacket"":{""regions"":[{""xStart"":6,""xEnd"":12,""yStart"":5,""yEnd"":10,""width"":24,""height"":54,""name"":""框选1"",""colorIndex"":0},{""xStart"":1,""xEnd"":6,""yStart"":16,""yEnd"":20,""width"":24,""height"":54,""name"":""框选2"",""colorIndex"":1},{""xStart"":11,""xEnd"":15,""yStart"":16,""yEnd"":20,""width"":24,""height"":54,""name"":""框选3"",""colorIndex"":2},{""xStart"":7,""xEnd"":10,""yStart"":25,""yEnd"":32,""width"":24,""height"":54,""name"":""框选4"",""colorIndex"":3},{""xStart"":14,""xEnd"":18,""yStart"":28,""yEnd"":35,""width"":24,""height"":54,""name"":""框选5"",""colorIndex"":4},{""xStart"":5,""xEnd"":14,""yStart"":40,""yEnd"":50,""width"":24,""height"":54,""name"":""框选6"",""colorIndex"":5}]}}"
